,Date,GDP Per Capita USD,GDP Monthly Growth Rate,Monthly Inflation Rate,Inflation Monthly Growth Rate,NEPSE,SVAR,Risk Premium,Risk Preimum Monthly Change
0,1960-12,50.305,0.0,,,,,,
1,1961-01,50.43051666666667,0.24951131431601153,,,,,,
2,1961-02,50.55603333333334,0.2488903048451872,,,,,,
3,1961-03,50.68155000000001,0.24827237896433646,,,,,,
4,1961-04,50.80706666666668,0.24765751376323256,,,,,,
5,1961-05,50.93258333333335,0.2470456865580436,,,,,,
6,1961-06,51.05810000000002,0.246436874888543,,,,,,
7,1961-07,51.18361666666669,0.24583105651536105,,,,,,
8,1961-08,51.30913333333336,0.24522820941727685,,,,,,
9,1961-09,51.434650000000026,0.2446283117885501,,,,,,
10,1961-10,51.560166666666696,0.24403134203629176,,,,,,
11,1961-11,51.685683333333365,0.24343727877787347,,,,,,
12,1961-12,51.8112,0.24284610083830566,,,,,,
13,1962-01,52.079075,0.5170214162188941,,,,,,
14,1962-02,52.34695000000001,0.5143620542415618,,,,,,
15,1962-03,52.61482500000001,0.5117299097655233,,,,,,
16,1962-04,52.882700000000014,0.5091245670778219,,,,,,
17,1962-05,53.15057500000002,0.5065456188886036,,,,,,
18,1962-06,53.41845000000002,0.5039926661188586,,,,,,
19,1962-07,53.686325000000025,0.5014653176945485,,,,,,
20,1962-08,53.95420000000003,0.49896319034689657,,,,,,
21,1962-09,54.22207500000003,0.4964859084186282,,,,,,
22,1962-10,54.489950000000036,0.4940331036759539,,,,,,
23,1962-11,54.75782500000004,0.4916044151260984,,,,,,
24,1962-12,55.0257,0.4891994888401079,,,,,,
25,1963-01,54.34534166666667,-1.2364373980400627,,,,,,
26,1963-02,53.66498333333334,-1.2519165626124606,,,,,,
27,1963-03,52.98462500000001,-1.2677882132327705,,,,,,
28,1963-04,52.30426666666668,-1.2840674692579794,,,,,,
29,1963-05,51.62390833333335,-1.3007702367174583,,,,,,
30,1963-06,50.943550000000016,-1.3179132601512586,,,,,,
31,1963-07,50.263191666666685,-1.3355141786022577,,,,,,
32,1963-08,49.582833333333355,-1.3535915861557348,,,,,,
33,1963-09,48.902475000000024,-1.3721650974631618,,,,,,
34,1963-10,48.22211666666669,-1.391255418735617,,,,,,
35,1963-11,47.54175833333336,-1.4108844247470065,,,,,,
36,1963-12,46.8614,-1.4310752424491915,,,,,,
37,1964-01,46.7899,-0.1525776011813568,,,,,,
38,1964-02,46.7184,-0.1528107561674642,,,,,,
39,1964-03,46.6469,-0.15304462481591907,,,,,,
40,1964-04,46.5754,-0.15327921040840942,,,,,,
41,1964-05,46.5039,-0.15351451624677478,,,,,,
42,1964-06,46.4324,-0.153750545653161,,,,,,
43,1964-07,46.3609,-0.15398730197017674,,,,,,
44,1964-08,46.2894,-0.1542247885610511,,,,,,
45,1964-09,46.2179,-0.15446300880979305,,,,,,
46,1964-10,46.1464,-0.15470196612135198,,,,,,
47,1964-11,46.0749,-0.1549416639217801,,,,,,
48,1964-12,46.0034,-0.1551821056583961,,,,,,
49,1965-01,47.75374166666666,3.8048093546708803,,,,,,
50,1965-02,49.50408333333333,3.665349783236875,,,,,,
51,1965-03,51.25442499999999,3.535752101257635,,,,,,
52,1965-04,53.004766666666654,3.4150059563962802,,,,,,
53,1965-05,54.75510833333332,3.302234453127796,,,,,,
54,1965-06,56.50544999999998,3.196672821850864,,,,,,
55,1965-07,58.255791666666646,3.097651052538586,,,,,,
56,1965-08,60.00613333333331,3.0045796591039906,,,,,,
57,1965-09,61.75647499999997,2.9169379352332836,,,,,,
58,1965-10,63.50681666666664,2.8342642073833786,,,,,,
59,1965-11,65.25715833333331,2.7561476996301524,,,,,,
60,1965-12,67.0075,2.6822217077334978,8.4719,0.0,,,,
61,1966-01,68.18724166666667,1.760611374348651,8.964991666666666,5.8203197236353885,,,,
62,1966-02,69.36698333333334,1.7301501539449846,9.458083333333333,5.500191020813365,,,,
63,1966-03,70.54672500000001,1.700725056757317,9.951175,5.213441764980571,,,,
64,1966-04,71.72646666666668,1.6722841020141925,10.444266666666666,4.955109991198693,,,,
65,1966-05,72.90620833333335,1.644778728818844,10.937358333333332,4.7211707858857155,,,,
66,1966-06,74.08595000000003,1.6181635194533683,11.430449999999999,4.508325060210303,,,,
67,1966-07,75.2656916666667,1.5923959491194641,11.923541666666665,4.313842995390965,,,,
68,1966-08,76.44543333333337,1.5674361592150892,12.416633333333332,4.135446333409046,,,,
69,1966-09,77.62517500000004,1.5432467516045276,12.909724999999998,3.971218714681112,,,,
70,1966-10,78.80491666666671,1.5197926016484617,13.402816666666665,3.8195365638436645,,,,
71,1966-11,79.98465833333339,1.497040688028143,13.895908333333331,3.6790152318729015,,,,
72,1966-12,81.1644,1.4749599376296405,14.389000000000001,3.5484666049778695,,,,
73,1967-01,80.56469166666666,-0.7388810036584257,12.955891666666668,-9.959749345564898,,,,
74,1967-02,79.96498333333332,-0.7443810941579838,11.522783333333335,-11.06144115900938,,,,
75,1967-03,79.36527499999998,-0.7499636820199918,10.089675000000002,-12.437171574576162,,,,
76,1967-04,78.76556666666664,-0.7556306373704865,8.656566666666668,-14.203711550008627,,,,
77,1967-05,78.1658583333333,-0.7613838872908586,7.223458333333335,-16.555158511650113,,,,
